id_user,created_at,username,verified,followers,following,tweet_count,listed_count,cant_tweets_muestra,rt,vreplicas,likes,rtquotes
325798875,2011-06-28T21:58:17.000Z,GutiVero,False,531,1864,1446,1,2,0,0,0,0
436194929,2011-12-13T22:17:54.000Z,katherine_h3r,False,335,267,3250,0,7,0,0,1,0
101041595,2010-01-01T19:30:49.000Z,NintonSanchez,False,1121,901,27110,11,1,0,0,0,0
8252202,2007-08-17T19:17:13.000Z,Bucio,False,8861,2030,1483,95,1,0,0,1,0
888588788993331200,2017-07-22T02:37:31.000Z,lavozdexela,False,15045,65,44076,37,4,4,1,60,1
338816790,2011-07-20T04:07:13.000Z,MaferTzi,False,865,519,51335,0,2,0,1,21,0
157391012,2010-06-19T17:26:06.000Z,HenrySolloy,False,165,162,2404,0,26,0,7,1,1
594711121,2012-05-30T16:12:24.000Z,Jorge_RiveraA,False,35,402,363,0,18,0,0,4,0
1008564025079271424,2018-06-18T04:16:16.000Z,alarguetag,False,21,164,1367,0,6,0,0,2,0
578653574,2012-05-13T04:45:59.000Z,JssonGr,False,176,143,1873,0,1,0,0,2,0
874428925170069510,2017-06-13T00:51:16.000Z,Valesbs_,False,513,603,7228,0,1,0,0,2,0
1275942241752752139,2020-06-25T00:01:58.000Z,marvin_ocordero,False,7,23,74,0,15,1,1,9,0
1365737743,2013-04-20T00:25:30.000Z,erick_franco236,False,313,311,26562,0,1679,370,116,1580,6
1224614070327955457,2020-02-04T08:42:15.000Z,MrAnonGT,False,508,297,14517,1,69,6,19,62,0
191163993,2010-09-15T19:19:05.000Z,josefercifuente,False,305,643,18347,0,1077,12,322,800,3
136167709,2010-04-23T05:49:20.000Z,Fcoaguilar_13,False,180,172,2585,0,5,0,0,0,0
3193045522,2015-04-22T01:13:37.000Z,ChangStuardo,False,18,51,1188,0,8,0,1,0,0
844529815,2012-09-24T23:57:50.000Z,Ivanova_styles,False,250,391,10500,4,26,88,41,196,2
2357698084,2014-02-22T01:53:07.000Z,c_catinac,False,77,287,116,0,1,0,1,0,0
1415756424995561472,2021-07-15T19:34:55.000Z,Fer1998_,False,9,16,29,0,6,0,2,0,0
208205743,2010-10-26T21:10:33.000Z,JB8_,False,81,204,6928,0,2,0,0,1,0
343581516,2011-07-27T19:50:14.000Z,jonathansamvc,False,80,1225,664,1,1,0,0,1,0
1218250662611472384,2020-01-17T19:16:16.000Z,Jose24390392,False,225,633,2604,1,1,3,0,23,0
1328977174959955969,2020-11-18T08:23:55.000Z,OlivarezNavas,False,25,200,79,0,17,0,4,6,0
1164530846,2013-02-10T00:53:56.000Z,FLinaresB,False,12914,1072,3746,31,3,35,14,264,4
1025069102,2012-12-20T21:32:42.000Z,Marito_C19,False,381,446,2737,4,1,0,0,0,0
229654198,2010-12-22T23:59:28.000Z,SergioPinedaGt,False,101,1035,1684,0,7,0,0,1,0
890553948,2012-10-19T08:29:02.000Z,tonytomorales,False,113,771,174,0,1,0,0,0,0
750109207,2012-08-10T21:44:31.000Z,onlygirl_rare,False,700,887,9207,0,1,0,0,0,0
1252319365166501895,2020-04-20T19:33:10.000Z,BigDylan_6,False,56,82,843,0,3,1,0,2,0
134522626,2010-04-18T17:24:51.000Z,Isaac_0sori0,False,2967,346,14372,3,159,1,38,106,3
88980475,2009-11-10T17:48:55.000Z,Rolland_Gt,False,296,354,31217,5,68,0,15,12,0
145713910,2010-05-19T17:49:30.000Z,Geff_19,False,311,305,14771,3,22,1,2,12,0
74093436,2009-09-14T06:36:35.000Z,rutgiverin,True,10596,27,3315,38,1,15,19,274,1
1342596722401406985,2020-12-25T22:23:13.000Z,blackswanteamo,False,195,298,1670,0,6,2,4,10,0
1253083342146338819,2020-04-22T22:08:55.000Z,InmobTulus,False,1,15,30,0,4,0,0,0,0
1295158164850171904,2020-08-17T00:41:20.000Z,wingsmybae,False,917,724,48175,11,3,0,0,31,0
2165714672,2013-10-31T00:30:34.000Z,Dko_joy,False,33,131,830,0,36,0,8,20,0
32462789,2009-04-17T16:13:58.000Z,creceomuere,False,214,83,5927,9,2,0,0,1,0
1421441158534795271,2021-07-31T12:02:56.000Z,flowygt,False,1,1,19,0,2,0,0,0,0
1163548366367809538,2019-08-19T20:28:53.000Z,jhongut76013939,False,359,323,485,1,15,0,1,26,0
1251717550041378816,2020-04-19T03:41:43.000Z,liss05021082,False,37,127,724,0,142,3,50,118,3
284068972,2011-04-18T15:24:47.000Z,rociohuezo,False,102,280,5516,7,1,0,1,0,0
386012053,2011-10-06T14:36:19.000Z,militomoraless,False,376,1129,1486,1,2,0,0,0,0
1204453328584892418,2019-12-10T17:30:38.000Z,LETYDEHERNANDE1,False,5,28,3,0,2,0,1,0,0
354601789,2011-08-14T00:34:21.000Z,pdgm0,False,694,550,20949,0,17,1,7,21,0
93666946,2009-11-30T16:50:16.000Z,josuechaqui,False,254,1283,10407,21,3,0,0,1,0
1448637318559150082,2021-10-14T13:10:38.000Z,alexito222YT,False,0,1,2,0,1,0,1,1,0
1373053577837547521,2021-03-19T23:28:02.000Z,Ludwin201,False,0,1,3,0,3,0,0,3,0
1080735865272438785,2019-01-03T08:01:24.000Z,LuisSamayoa27,False,8,77,284,0,48,1,39,23,0
1430567022132400128,2021-08-25T16:25:41.000Z,gawild_music,False,0,10,8,0,1,0,0,1,0
341295786,2011-07-24T04:10:44.000Z,Safhiira,False,220,231,10326,0,187,7,37,149,1
109136763,2010-01-28T02:36:21.000Z,giomoran,False,561,525,3534,9,9,0,6,5,0
1005556122982453249,2018-06-09T21:03:56.000Z,BPortillo4,False,75,209,132,0,7,0,3,41,0
2348638881,2014-02-17T13:22:22.000Z,rguillenoficial,False,6385,26,724,4,6,0,1,7,0
793293009500594176,2016-11-01T03:26:07.000Z,alessandriyi,False,21,95,44,0,1,0,0,1,0
1010578098218323968,2018-06-23T17:39:29.000Z,Pivaral19b,False,64,164,4129,0,46,1,10,68,0
1087189753039110144,2019-01-21T03:26:50.000Z,Byron0103,False,189,205,2789,0,32,161,15,594,5
364102938,2011-08-29T06:03:46.000Z,Fernando_Marro,False,167,660,1116,0,10,1,4,5,0
1343316660699222016,2020-12-27T22:04:34.000Z,HugoLop81755099,False,1,35,4,0,1,0,0,1,0
1411014244724789254,2021-07-02T17:29:58.000Z,BryanBarriosMo1,False,77,220,12,0,3,0,0,4,0
2399817035,2014-03-10T16:17:18.000Z,elotroikar,False,8,891,3073,0,1,0,0,0,0
1347617754489229317,2021-01-08T18:55:01.000Z,Guadalu13956231,False,0,13,143,0,12,6,1,33,0
1433391864523206658,2021-09-02T11:30:43.000Z,Yojiis_mejia,False,299,327,601,0,197,10,14,903,1
283669360,2011-04-17T19:30:09.000Z,ale7zelaya,False,528,1420,15477,3,30,1,5,125,0
1257123380282691592,2020-05-04T01:42:43.000Z,RenePer46982304,False,341,826,3213,0,70,5,5,43,0
2243293742,2013-12-13T03:38:18.000Z,Marlon50Fajardo,False,179,212,2952,0,9,0,0,1,0
405308978,2011-11-05T04:12:27.000Z,GaliciaJulio,False,130,700,19095,18,251,10,31,145,3
1332886316716003329,2020-11-29T03:19:09.000Z,manfred_mt,False,0,7,31,0,22,0,0,0,0
1263145805856284672,2020-05-20T16:33:34.000Z,BhmConsuela,False,708,34,207,0,1,0,0,6,0
58600955,2009-07-20T21:45:59.000Z,marlinulin14,False,409,689,24940,4,56,6,24,43,5
1411367135473983488,2021-07-03T16:52:14.000Z,kenosis_GTM,False,1,38,3,0,1,0,0,1,0
129029415,2010-04-03T00:07:28.000Z,Grethis,False,1019,369,77523,2,471,40,200,481,23
102880212,2010-01-08T04:04:48.000Z,adris8,False,307,428,27709,10,3,0,1,3,0
242822009,2011-01-25T17:41:38.000Z,yveb7_,False,659,643,21767,0,102,4,38,173,0
1465742213116268550,2021-11-30T17:59:27.000Z,Eltioteban_,False,3,242,21,0,5,0,0,1,0
162208523,2010-07-03T00:52:05.000Z,EveGabyta,False,1519,2361,34752,10,1,0,0,0,0
1380974732506456069,2021-04-10T20:03:38.000Z,jdsantiago1092,False,0,101,8,0,3,0,0,0,0
1352702811197345798,2021-01-22T19:42:54.000Z,RonnyPerez29,False,3,123,4,0,1,0,0,0,0
213043803,2010-11-07T20:16:29.000Z,LuisferGilMejia,False,244,1651,6894,4,1044,86,126,1022,7
84208642,2009-10-22T01:23:59.000Z,abimaelazo92,False,355,352,49305,4,251,12,90,172,2
1207320532087128065,2019-12-18T15:23:55.000Z,dgoncordon,False,243,3272,6466,0,513,12,148,397,3
422916162,2011-11-27T21:08:19.000Z,alexpalma92,False,657,3242,1919,0,82,1,19,68,0
1278726693339963394,2020-07-02T16:26:59.000Z,tecum_denis,False,11,21,76,0,35,0,1,4,0
198802668,2010-10-05T08:43:09.000Z,Dijocasta,False,164,368,9887,0,30,0,0,2,0
1405967475364274180,2021-06-18T19:15:51.000Z,CrissColaj,False,0,33,13,0,2,0,0,0,0
307616536,2011-05-30T00:02:13.000Z,Jorgemav,False,75,74,843,0,1,0,0,0,0
1209280486503337984,2019-12-24T01:12:04.000Z,Francis44058298,False,19,261,313,0,24,0,2,6,0
1627222662,2013-07-28T06:45:19.000Z,Dieguini__,False,79,80,11312,0,30,0,6,25,0
1219756203082993670,2020-01-21T22:58:51.000Z,Daniel34582921,False,18,191,316,0,5,2,0,10,0
4079121405,2015-10-31T01:29:06.000Z,yanira_blah,False,154,92,2494,0,1,0,0,0,0
1340738123580489728,2020-12-20T19:17:46.000Z,CindyLu_0203,False,37,35,40,0,8,0,4,25,0
1298443588112719873,2020-08-26T02:14:28.000Z,milkbinini,False,142,195,6164,0,3,0,0,1,0
15954501,2008-08-23T05:09:32.000Z,OttoHernandez,False,216,248,3622,0,41,0,0,5,0
96703000,2009-12-14T05:38:42.000Z,drjcvilleda,False,294,453,5622,2,86,45,24,238,7
414483627,2011-11-17T03:19:37.000Z,Caraloso,False,139,725,6571,1,14,0,0,9,0
1308158648343035905,2020-09-21T21:38:31.000Z,dr_hosan95,False,31,223,163,0,7,1,1,7,0
1358598012151476224,2021-02-08T02:07:26.000Z,Stefanyguillen_,False,18,60,209,0,12,0,0,5,0
1310538115845627906,2020-09-28T11:13:54.000Z,MaggiMonterroso,False,72,68,2519,0,17,45,2,14,0
816715752375984128,2017-01-04T18:39:44.000Z,marchlpzg,False,2113,1981,18469,9,2,0,1,6,0
97590432,2009-12-18T03:45:11.000Z,OBrianHC,False,71,196,2808,0,12,0,2,8,0
183897438,2010-08-28T04:26:40.000Z,cesarlopez_r,False,109,965,2686,0,42,0,0,3,0
215135260,2010-11-13T02:39:10.000Z,claudiajpena,False,1030,691,45504,48,764,1379,362,5914,70
454304632,2012-01-03T21:11:28.000Z,Estuardosep,False,17,17,123,0,1,0,0,0,0
355158442,2011-08-14T22:52:43.000Z,anibalcrea,False,63,261,1638,0,27,0,1,9,1
145701296,2010-05-19T17:10:50.000Z,MaxSPerez_GT,False,2067,1801,45781,52,9,4,1,3,0
323976063,2011-06-25T19:27:01.000Z,foodkool,False,720,738,10370,20,1,0,0,0,0
1449873938,2013-05-22T20:52:54.000Z,OrienteSoy,False,585,522,185025,12,786,335,91,1112,17
1498622216,2013-06-10T15:52:06.000Z,Rojonotecallen,False,1182,562,40072,4,121,241,159,1612,19
2268941998,2014-01-08T14:54:37.000Z,LMluz12,False,1,128,43,0,1,0,0,0,0
126083116,2010-03-24T19:52:07.000Z,Johanna_Marcano,False,928,1300,6256,8,1,0,0,0,0
949035000,2012-11-15T04:27:08.000Z,karin_olivaa,False,622,760,38909,7,23,0,1,7,1
276504608,2011-04-03T14:00:37.000Z,melilandaverde_,False,106,156,5713,1,55,0,7,11,0
384691410,2011-10-04T04:29:31.000Z,BRN_GT,False,347,344,12671,3,26,8,2,21,0
73177269,2009-09-10T17:57:16.000Z,meme_gt,False,147,339,3626,1,2,0,1,1,0
837357019581534208,2017-03-02T17:40:45.000Z,chdiegoandres,False,203,266,1971,0,17,0,1,30,0
1470622331844407296,2021-12-14T05:13:10.000Z,OscarMa54366449,False,0,32,1,0,1,0,0,0,0
2382332160,2014-03-10T15:55:29.000Z,Romdjesus,False,171,162,2630,1,179,0,0,8,0
259105996,2011-03-01T04:17:46.000Z,lj_oscar,False,1016,478,13096,9,2,1,0,1,0
1023765448591126528,2018-07-30T03:01:18.000Z,IvisOvidio,False,180,36,63,0,2,3,1,65,1
1441357292197220356,2021-09-24T11:02:20.000Z,juanpa_gt_,False,15,29,326,0,15,1,2,6,0
1437166165676134401,2021-09-12T21:28:25.000Z,ByronLaj,False,78,173,16,0,1,0,0,1,0
869259287251603456,2017-05-29T18:28:58.000Z,OradeGT,False,25,36,194,0,2,0,0,0,0
1251988852883034113,2020-04-19T21:40:02.000Z,Adriana90674610,False,3,46,24,0,1,0,0,0,0
1778163787,2013-09-07T21:34:14.000Z,heanpeca,False,45,353,101,0,2,0,0,0,0
48809353,2009-06-19T19:55:51.000Z,rodking1974,False,26,336,208,0,6,0,0,1,0
1239754781138333698,2020-03-17T03:26:08.000Z,inry05,False,367,323,1140,1,17,0,15,69,0
2273700390,2014-01-02T23:47:30.000Z,Bryx_Mm,False,13,4,17,0,1,10,0,26,0
3149807026,2015-04-08T23:56:59.000Z,alfredobear1,False,230,701,3681,1,2,0,1,2,0
1281447997021261824,2020-07-10T04:47:47.000Z,AriscasGt,False,26,13,21,0,4,14,1,43,2
187393234,2010-09-06T02:57:08.000Z,anniegrimaldo,False,2309,961,41737,35,21,1,17,177,1
576431802,2012-05-10T16:01:43.000Z,danibaeza87,False,488,427,8263,2,2,0,0,0,0
121522800,2010-03-09T19:28:05.000Z,MarlaSimply,False,1506,698,15706,2,56,79,35,519,3
306215955,2011-05-27T13:59:07.000Z,anamapalmieri,False,864,1351,8830,3,36,20,8,92,1
122204693,2010-03-11T23:39:06.000Z,aleretana,False,236,498,3381,0,213,8,29,207,1
97141725,2009-12-16T05:20:29.000Z,AlvaroSagastume,False,1491,504,78816,15,1,0,1,0,0
309415384,2011-06-02T01:57:04.000Z,MarcoEscobarM,False,393,223,3150,1,1,0,0,0,0
238165867,2011-01-14T14:33:28.000Z,EdgMeng,False,97,263,2147,0,5,0,0,0,0
144598181,2010-05-16T19:34:48.000Z,ottoordonez,False,391,1691,4422,10,32,22,11,97,1
393489781,2011-10-18T16:23:42.000Z,YoXavii,False,679,1253,40553,6,527,23,185,480,7
3379628307,2015-07-17T00:59:46.000Z,konsilasducere,False,11,4,104,1,3,0,0,1,0
1513907688,2013-06-13T17:04:23.000Z,Huguini1992,False,57,338,208,0,1,0,0,0,0
1430658740659892226,2021-08-25T22:30:12.000Z,_ADAMARY__,False,7,66,46,0,1,0,0,0,0
344177548,2011-07-28T17:16:58.000Z,CMancio,False,439,161,17268,0,225,21,72,201,1
128375505,2010-03-31T23:24:26.000Z,Elcanchitodicen,False,339,333,20744,0,264,14,105,139,5
538245590,2012-03-27T15:27:56.000Z,Emaprarac,False,26,53,39,0,2,0,0,0,0
1541501628,2013-06-23T18:02:07.000Z,Davegt86,False,74,601,375,1,6,0,4,2,0
754743575296880641,2016-07-17T18:24:25.000Z,Byron19365015,False,9,61,770,0,6,0,0,2,0
3021839977,2015-02-16T02:07:45.000Z,HkarinaCho,False,191,32,1771,1,19,0,1,10,0
263817647,2011-03-10T20:07:53.000Z,elealp14,False,107,519,7888,0,53,2,0,16,0
1123548602,2013-01-27T00:23:30.000Z,WichoF_MM,False,77,399,1863,0,10,0,0,9,0
1365358934589132803,2021-02-26T17:52:18.000Z,FrankMazariego3,False,2167,34,22,4,6,212,99,2191,4
421180517,2011-11-25T16:15:47.000Z,Gersondyb,False,222,2044,1116,1,272,38,119,409,3
1042255176084713472,2018-09-19T03:32:52.000Z,_ales05,False,422,144,35214,0,149,8,10,82,3
132515776,2010-04-13T13:13:10.000Z,sraot,False,57,79,4471,6,123,46,19,255,0
1179195261740032000,2019-10-02T00:44:26.000Z,TheRedBeardMan9,False,425,344,3768,0,12,0,4,22,0
1402813359595180034,2021-06-10T02:23:52.000Z,PorIxcajoc,False,4,127,37,0,5,0,0,4,0
962077377932095488,2018-02-09T21:34:56.000Z,taylgmusic,False,121,35,794,0,2,0,0,0,0
954370622,2012-11-17T21:38:55.000Z,JosePMendozaF,False,157,447,468,0,1,0,0,1,0
1411886566813863938,2021-07-05T03:16:11.000Z,FtimaCastella14,False,19,28,15,0,5,0,2,4,0
920086723606007809,2017-10-17T00:39:04.000Z,giangret2021,False,48,723,2463,0,94,1,7,8,0
1427109048009297921,2021-08-16T03:25:29.000Z,gllrd73,False,7,43,50,0,7,0,0,4,0
1177439643668631552,2019-09-27T04:29:22.000Z,villasaqua,False,695,55,23,0,1,1,0,7,0
294345277,2011-05-07T00:07:19.000Z,AlessandroConde,False,138,126,11873,0,2,0,0,0,0
1387705144234717184,2021-04-29T09:47:57.000Z,MayadVision,False,3,11,6,0,1,0,0,0,0
592376039,2012-05-28T03:38:04.000Z,AposentoAlto07,False,156,553,3094,0,1,0,0,0,0
1282504159300915202,2020-07-13T02:37:02.000Z,Hectorpaulgali5,False,128,2764,7024,0,115,8,15,104,0
256680746,2011-02-23T21:35:59.000Z,regab_,False,157,208,8791,0,3,0,0,2,0
3290546179,2015-07-24T17:07:46.000Z,kluckyleiva,False,130,136,987,0,51,16,3,44,1
46819551,2009-06-13T03:49:35.000Z,Strada_heb,False,113,238,7533,1,4,0,1,5,0
1288572776341798915,2020-07-29T20:31:20.000Z,Saraiuwu8,False,28,461,236,0,1,0,0,1,0
1444382581,2013-05-20T17:53:12.000Z,franki3official,False,284,168,6406,0,2,0,0,0,0
4013990474,2015-10-25T14:03:34.000Z,venadohot79,False,281,556,1629,0,4,1,0,12,0
1363471261326843905,2021-02-21T12:51:10.000Z,RonaldGomezgt,False,1981,729,1011,0,29,7,16,339,0
258157276,2011-02-27T02:49:18.000Z,MejiaFlaks10,False,598,286,36476,1,826,47,574,1177,11
1403719008218648577,2021-06-12T14:21:24.000Z,Kimyeontan139,False,6,41,235,0,2,0,0,1,0
1153166008766599171,2019-07-22T04:52:56.000Z,ALuciaCifuentes,False,391,243,427,0,2,0,0,0,0
1050133802440376331,2018-10-10T21:19:43.000Z,HAROLD_ALE09,False,149,770,2583,0,3,0,2,25,0
327617157,2011-07-01T21:21:19.000Z,DGoyeneche30,False,249,404,11734,0,1,0,0,1,0
2966905479,2015-01-07T23:49:54.000Z,mariasalvadoc,False,304,804,10071,2,878,168,151,1139,8
85388974,2009-10-26T19:11:59.000Z,Marrona_11,False,655,614,37269,5,11,1,4,33,0
301249981,2011-05-19T04:26:57.000Z,lepradito,False,32,450,3034,3,13,0,3,1,0
387230316,2011-10-08T17:52:19.000Z,jonypinedagt,False,872,2729,9219,3,58,19,14,172,3
1884669181,2013-09-19T22:53:50.000Z,cesargramajogt,False,131,54,2846,0,485,309,79,996,19
1372609458451460097,2021-03-18T18:03:06.000Z,azratrada,False,311,117,106,1,2,0,0,7,0
382971462,2011-10-01T01:24:23.000Z,FranciaRubi1,False,716,251,5251,1,17,6,1,17,0
1287557186013425669,2020-07-27T01:16:08.000Z,Melissa77122079,False,3,34,17,0,1,0,0,1,0
420699897,2011-11-25T00:02:43.000Z,twtrqueen,False,102,993,1182,0,1,0,0,0,0
868551200,2012-10-08T19:29:12.000Z,Amilcarmijo,False,67,476,163,0,2,0,0,1,0
887860370,2012-10-18T01:10:38.000Z,mariatinoco00,False,169,440,465,0,2,0,1,12,0
1434151374888050692,2021-09-04T13:48:56.000Z,Mr_Creeper_BOT,False,3,10,27,0,3,0,0,1,0
2594107944,2014-06-29T03:31:34.000Z,CarlosPuack,False,35,170,370,0,26,0,0,17,0
153112302,2010-06-07T18:26:17.000Z,wgg81,False,49,129,2027,0,21,5,8,37,0
1031474347,2012-12-23T22:36:03.000Z,Taboradulce,False,2362,3578,20300,3,1,1,1,11,0
1448042494592225281,2021-10-12T21:47:35.000Z,JuanGui61882282,False,0,16,26,0,2,0,0,0,0
1445895934752210944,2021-10-06T23:37:38.000Z,Fer79833366Luis,False,87,255,17,0,2,1,1,6,0
1240065632,2013-03-03T23:22:32.000Z,__mariafer_,False,518,188,11566,0,1,0,0,0,0
94607917,2009-12-04T18:05:17.000Z,MariaRene_e,False,266,321,9534,0,14,0,8,13,0
234578083,2011-01-06T00:39:27.000Z,Dri_Headbanger,False,68,214,7511,1,1,0,0,0,0
884354865908129792,2017-07-10T10:13:25.000Z,elbicigamer,False,171,320,3902,3,170,36,65,396,10
783808620311879684,2016-10-05T23:18:32.000Z,dannieldoblen,False,451,344,3083,4,1,0,2,1,0
37355542,2009-05-03T03:37:17.000Z,rafaarellano,False,408,612,29834,5,1,0,0,0,0
195387585,2010-09-26T15:38:55.000Z,Oscarrosenz,False,344,359,83544,2,420,221,126,957,47
1215844840895930369,2020-01-11T03:56:33.000Z,Alba_Jason_Est,False,8,83,119,2,12,0,5,13,0
1174852888306311169,2019-09-20T01:08:58.000Z,Kevin53908089,False,982,4185,21,1,2,2,3,38,0
326469245,2011-06-29T23:45:17.000Z,ciltello,False,106,190,1424,3,1,0,0,0,0
106231537,2010-01-18T22:34:13.000Z,Dracirocini,False,1381,795,23128,12,1,0,0,1,0
1422609284878176263,2021-08-03T17:25:12.000Z,DanyLpe68634390,False,1,69,4,0,1,0,0,1,0
1378585416568352769,2021-04-04T05:49:37.000Z,EvelynCumez,False,1,11,24,0,9,0,0,4,0
1342854388625367042,2020-12-26T15:27:01.000Z,techconjc,False,40,271,84,1,24,4,4,71,0
1033626845823033344,2018-08-26T08:06:58.000Z,EvanAugust3,False,0,25,84,0,13,0,0,0,0
1129487269,2013-01-28T23:15:34.000Z,kentu97_,False,396,380,7874,1,1,0,0,1,0
1423845148035854337,2021-08-07T03:15:34.000Z,Ezequie86991048,False,2,53,2,0,1,0,0,1,0
1699369544,2013-08-25T14:37:53.000Z,mafer_rivera510,False,5979,3050,68473,7,2731,4167,3764,35261,241
221930255,2010-12-02T00:42:42.000Z,chejosv,False,328,1564,15989,4,122,4,13,46,0
45164458,2009-06-06T16:45:59.000Z,victorcenteno,False,204,777,2932,38,4,0,0,0,0
1464604540175630339,2021-11-27T14:38:42.000Z,KaterinLeiva10,False,2,138,15,0,4,0,0,0,0
368018132,2011-09-04T23:25:17.000Z,LuisRhobles,False,40,154,368,0,1,0,0,0,0
607692901,2012-06-14T00:48:45.000Z,victormejiaL10,False,280,1754,6802,0,5,0,0,3,0
84214951,2009-10-22T01:58:21.000Z,lachivo,False,603,932,8256,3,1,0,1,0,0
333148256,2011-07-11T02:13:52.000Z,jleonardo81,False,249,243,18908,1,578,86,193,727,6
1295538487236726786,2020-08-18T01:50:43.000Z,bufetejuridic15,False,7,49,266,0,25,2,2,8,0
923318233,2012-11-03T14:18:36.000Z,sfbm_,False,455,1638,7742,0,106,1,17,92,0
4770316710,2016-01-16T21:53:50.000Z,chejortiz,False,426,798,2956,5,4,0,0,3,0
163088578,2010-07-05T14:32:12.000Z,ErickGRC,False,393,221,28230,5,50,2,21,38,1
1140916646,2013-02-01T22:50:53.000Z,deaquinotm,False,50,287,306,1,1,0,0,1,0
1299114317732773888,2020-08-27T22:39:39.000Z,Geo_moaz,False,15,932,27,1,4,0,0,5,0
1348023768992669699,2021-01-09T21:48:16.000Z,Mueblecenter_,False,6,70,4,0,4,0,0,3,0
1439827353593602050,2021-09-20T05:43:01.000Z,Cortez85209814,False,6,25,32,0,6,0,3,3,0
325184307,2011-06-27T21:43:11.000Z,OHRASOM,False,209,194,1625,0,1,0,0,0,0
1415471008891482120,2021-07-15T00:40:04.000Z,Miriam79966277,False,43,48,40,0,13,0,19,25,0
830042012065918978,2017-02-10T13:13:31.000Z,DanteMossi,False,8249,275,2265,10,2,8,6,29,1
319286943,2011-06-17T21:30:18.000Z,elmachoalfa007,False,1298,1002,19524,3,90,7,4,141,2
729492578781945856,2016-05-09T02:05:58.000Z,Norma_GlzC,False,280,379,4180,1,1,0,0,2,0
1337834641768800261,2020-12-12T19:05:46.000Z,caroostation,False,9,55,100,0,1,1,0,2,0
176496488,2010-08-09T18:05:09.000Z,jgbarillasc,False,38,243,515,0,4,0,1,1,0
1347660136211480577,2021-01-08T21:44:25.000Z,TikalExpedition,False,0,6,16,0,1,0,0,0,0
57033920,2009-07-15T14:41:10.000Z,paco_ing,False,299,301,4720,0,21,1,2,9,1
1224389678478036992,2020-02-03T17:50:34.000Z,sahoryba,False,44,151,780,0,300,36,89,443,11
267358251,2011-03-16T20:09:49.000Z,AlexdoxA,False,482,2790,15337,0,870,42,321,1604,10
1222876183,2013-02-26T20:14:47.000Z,SanchezmMilton,False,85,466,851,7,1,0,0,0,0
224314423,2010-12-08T17:51:57.000Z,noteincumbegt,False,246,368,24798,3,2,0,0,7,0
1270957600369147904,2020-06-11T05:54:58.000Z,GroomingNowGt,False,2,5,13,0,3,3,0,3,0
177023073,2010-08-11T01:50:44.000Z,alejandralam,False,553,333,3522,0,320,29,74,228,1
1421254685512634374,2021-07-30T23:41:53.000Z,Ashley_Thedare,False,774,348,10687,4,7,1,3,27,0
330700330,2011-07-07T01:04:33.000Z,LuisTellez__,False,980,641,24249,1,97,13,62,351,5
389019781,2011-10-11T18:30:13.000Z,ExpoBodaG,False,342,412,814,5,2,0,0,1,0
264164347,2011-03-11T13:00:03.000Z,GerardoBorrayo,False,9,77,53,0,1,0,0,0,0
1347388562090692608,2021-01-08T03:44:09.000Z,josueroncito,False,794,204,1116,0,1,0,0,11,0
489632448,2012-02-11T18:37:58.000Z,Jopi_Mos,False,223,270,5547,0,47,3,12,97,0
171087916,2010-07-26T14:40:49.000Z,_more08,False,383,394,18038,0,2,0,0,0,0
1435673377340014598,2021-09-08T18:36:47.000Z,CarlosL76642416,False,6,28,3,0,1,0,0,0,0
143190055,2010-05-12T20:55:28.000Z,KaryArriola,False,1307,1495,21179,9,4,0,6,40,1
1378530940994138116,2021-04-04T02:14:40.000Z,Aleliii01EM,False,26,28,144,0,2,0,1,5,0
497353258,2012-02-19T22:13:58.000Z,Carlosbor93,False,121,294,1511,1,1,0,0,0,0
191616542,2010-09-16T22:18:16.000Z,LaAntiguaGt,False,9050,1,6527,36,8,31,4,184,3
1245560333223243777,2020-04-02T03:55:15.000Z,JCHR2305,False,23,21,326,0,65,1,2,3,0
414150649,2011-11-16T18:00:36.000Z,Sombrerero22,False,114,202,2771,2,9,3,0,1,0
1273703766,2013-03-17T01:18:15.000Z,_azugvarela_,False,833,652,28680,1,195,10,86,224,1
2374506980,2014-03-05T23:53:08.000Z,xmmgl,False,135,235,661,0,51,0,0,18,1
1112014819408990208,2019-03-30T15:32:47.000Z,estxfs,False,1233,243,4742,0,1,0,1,37,0
113387447,2010-02-11T16:01:29.000Z,PazJovenGt,False,1270,342,2226,22,11,12,0,28,1
281818118,2011-04-14T01:20:47.000Z,eberduo,False,58,105,260,0,11,1,2,32,0
3291091230,2015-07-24T21:34:06.000Z,Soundcheck_gt,False,123,544,287,0,1,0,0,0,0
553190785,2012-04-14T02:48:02.000Z,talgiro36,False,161,352,825,0,4,0,1,7,0
1473471289750872070,2021-12-22T01:52:02.000Z,sexifoto502,False,1,7,2,0,1,0,0,1,0
314907691,2011-06-11T00:44:47.000Z,Ilsycar_,False,443,363,13856,0,2,0,1,0,0
856214031337738242,2017-04-23T18:31:47.000Z,PartidoValor,False,4808,59,880,22,1,5,6,24,1
1205869850981281792,2019-12-14T15:19:30.000Z,sisnagt_oficial,False,734,1028,4987,12,28,5,12,29,1
25963102,2009-03-23T06:07:03.000Z,luigicoguox,False,233,291,3212,4,5,0,0,4,0
29348078,2009-04-07T01:41:38.000Z,robben0092,False,180,387,14991,6,4,0,0,0,0
962459958,2012-11-21T14:11:00.000Z,YositaCobon,False,654,644,6260,0,1,0,0,8,0
