author_id,username,created_at,verified,followers,following,tweet_count,listed_count,cant_tweets_muestra,rt,vreplicas,likes,rtquotes,menciones_a_In,menciones_a_Out,menciones_de_In,rt_a_In,rt_a_Out,rt_de_In,rp_a_In,rp_a_Out,rp_de_In,rq_a_In,rq_a_Out,rq_de_In,Actividad,paisSN
74824015,perchonica,2009-09-16T20:07:20.000Z,False,347,873,8199,13,17,13714,0,0,0,0,5,0,0,4,0,0,1,0,0,1,0,11,0
148191433,angelbueno2009,2010-05-26T02:32:11.000Z,False,96,111,1173,0,53,400081,7,13,0,2,25,1,2,23,0,1,3,1,0,1,0,59,1
148851225,vicRO1,2010-05-27T19:39:31.000Z,False,19,229,372,0,103,94,19,97,0,3,64,1,0,3,0,3,51,1,0,4,0,130,1
149308057,RedLiz16,2010-05-28T23:47:25.000Z,False,235,712,3699,1,84,41844,10,34,0,2,37,0,1,9,0,0,13,0,1,17,0,80,1
149413422,sidMV,2010-05-29T06:37:36.000Z,False,466,967,16810,0,169,18475,18,119,1,6,55,2,3,26,1,3,19,1,0,17,1,134,1
161764185,BenjaKennedy,2010-07-01T18:21:11.000Z,False,861,479,17217,5,166,91253,45,86,0,1,73,0,0,22,0,0,27,0,0,5,0,128,0
3561570916,chefAmirAT1,2015-09-06T02:11:51.000Z,False,404,1403,2956,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
3721343736,j_adann,2015-09-29T03:11:26.000Z,False,513,197,9613,1,5,302,0,2,0,1,2,0,1,2,0,0,0,0,0,0,0,6,1
747130450162769920,SoyEl_Negro,2016-06-26T18:12:35.000Z,False,164,336,8613,0,19,849,1,4,0,0,5,0,0,4,0,0,2,0,0,4,0,15,1
749611205799665664,EsSalvaje,2016-07-03T14:30:13.000Z,False,251,218,724,1,9,94116,4,5,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0
753053964942319616,GlendaRiveraCr1,2016-07-13T02:30:31.000Z,False,113,42,1190,0,99,24774,6,95,3,2,3,0,2,3,0,0,0,0,0,0,0,10,1
1258937781591707648,WTFTacos,2020-05-09T01:52:22.000Z,False,31,130,263,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260026439551741958,ArlySaguirre,2020-05-12T01:58:21.000Z,False,40,65,185,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,4,1
1261317042654896129,solmarylopez,2020-05-15T15:26:46.000Z,False,9,23,539,0,74,0,2,75,0,0,15,0,0,0,0,0,14,0,0,0,0,29,1
1263124524054216706,jomomeri99,2020-05-20T15:09:04.000Z,False,85,406,90,0,8,37236,2,11,0,0,3,0,0,1,0,0,1,0,0,0,0,5,1
1267202079346614276,_normaalejandra,2020-05-31T21:11:47.000Z,False,2119,183,2404,1,201,1062,231,2538,84,0,37,0,0,13,1,0,18,0,0,26,0,95,0
1267226937577127937,EmbaHndNic,2020-05-31T22:50:37.000Z,False,209,227,2164,6,409,7775,69,239,1,1,38,0,1,14,0,0,0,0,0,8,0,62,0
1297287054271885313,cocolabren,2020-08-22T21:40:41.000Z,False,0,15,113,0,24,2,0,4,0,0,13,0,0,0,0,0,7,0,0,0,0,20,1
1298642242362585089,Tierra_Pinolera,2020-08-26T15:24:00.000Z,False,531,255,323,0,58,908,330,2576,63,9,35,40,2,3,36,0,0,15,0,0,7,147,1
1300634202031951872,Julieth26003389,2020-09-01T03:19:15.000Z,False,20,20,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1301281539976761347,ElComunistaCri1,2020-09-02T22:11:28.000Z,False,502,405,4663,3,858,28280,86,642,5,32,232,17,18,83,9,4,24,3,1,2,0,425,1
1301592455368896513,Amalia_UD,2020-09-03T18:46:47.000Z,False,416,452,884,1,149,4073,6,136,6,9,20,0,3,9,3,0,1,3,1,1,2,52,1
1301655091880095745,Norla12384564,2020-09-03T22:56:03.000Z,False,19,25,69,0,38,117,3,15,0,3,11,0,4,7,0,1,1,0,0,0,0,27,1
339771350,Kerry367,2011-07-21T16:44:52.000Z,False,549,320,21237,2,76,217367,18,94,0,0,21,0,0,13,0,0,6,0,0,10,0,50,0
351627162,ortegagleidys,2011-08-09T14:33:08.000Z,False,361,421,8364,0,225,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0
354532707,GerardoRMartine,2011-08-13T21:51:13.000Z,False,676,685,36597,23,276,264,2,7,0,0,5,0,0,4,0,0,0,0,0,1,0,10,0
355772802,jacysweet,2011-08-15T21:31:03.000Z,False,63,324,215,0,7,1433,1,4,0,0,5,0,0,2,0,0,3,0,0,0,0,10,1
356321732,LaSantaOfficial,2011-08-16T17:40:56.000Z,False,1658,1393,22667,3,205,50688,64,344,3,3,74,0,1,32,1,2,35,2,0,14,1,165,1
1021096252027670528,LanuzaErnesto94,2018-07-22T18:14:52.000Z,False,200,178,4484,0,162,191370,36,167,3,4,23,4,1,11,2,3,12,3,1,16,1,81,1
1021578186646343680,LeonardoMenocal,2018-07-24T02:09:54.000Z,False,305,430,436,0,34,2166,1,23,1,0,7,4,0,7,0,0,0,0,0,3,0,21,1
1021596383521001472,Impablo505,2018-07-24T03:22:12.000Z,False,17,162,184,0,8,945,0,1,0,0,3,0,0,2,0,0,1,0,0,0,0,6,1
1021853266395770881,godblessfares,2018-07-24T20:22:58.000Z,False,11,247,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1023039659214032896,LuisCar28050784,2018-07-28T02:57:16.000Z,False,5,30,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28356616,amilcarkraudy,2009-04-02T15:24:01.000Z,False,648,650,3301,3,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
54043194,danmcanney,2009-07-05T23:41:00.000Z,False,130,212,3466,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293686960,montenegro7972_,2014-01-16T02:12:22.000Z,False,32,122,278,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2327634439,1267MaryEve,2014-02-04T19:52:33.000Z,False,5,8,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2330963739,JuancaLaca12,2014-02-07T22:48:12.000Z,False,1270,1247,15418,1,67,11157,6,131,3,0,5,0,0,1,0,0,4,0,0,2,0,12,1
2334373331,LferL08,2014-02-09T20:10:37.000Z,False,282,1357,5781,4,27,17349,3,43,1,1,10,0,1,9,0,0,1,0,0,5,0,27,1
2360059951,lgabaca,2014-02-24T21:30:28.000Z,False,92,373,436,0,4,63,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1
2372352948,AniitaCenteno,2014-03-04T20:32:48.000Z,False,1282,629,37372,0,385,235138,48,1142,10,7,78,3,6,74,3,2,16,2,1,17,0,209,0
2411629453,wilce1989,2014-03-25T22:27:44.000Z,False,13627,10324,11200,0,1547,64291,1212,10251,72,10,255,11,1,16,4,10,197,8,0,40,3,555,1
2482232694,UnehNi,2014-05-07T14:38:28.000Z,False,108,236,110,1,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
