author_id,username,created_at,verified,followers,following,tweet_count,listed_count,cant_tweets_muestra,rt,vreplicas,likes,rtquotes,menciones_a_In,menciones_a_Out,menciones_de_In,rt_a_In,rt_a_Out,rt_de_In,rp_a_In,rp_a_Out,rp_de_In,rq_a_In,rq_a_Out,rq_de_In,Actividad,paisSN
991068228196724736,AlcidesPrez3,2018-04-30T21:34:13.000Z,False,258,281,4331,0,116,62879,36,94,3,4,42,1,2,36,0,1,11,1,0,5,0,103,1
1054813515297574912,FuShoots,2018-10-23T19:15:14.000Z,False,22,75,1175,0,17,6,1,2,0,0,3,0,0,1,0,0,2,0,0,0,0,6,0
702333154888171520,spanzarini96,2016-02-24T03:24:07.000Z,False,296,519,3273,2,190,11423,57,208,2,0,50,0,0,18,0,0,22,0,0,27,0,117,0
714498578039836672,marialuizaps08,2016-03-28T17:05:10.000Z,False,247,393,5730,0,206,988407,62,233,3,0,104,0,0,67,0,0,20,0,0,7,0,198,0
1144004910008229889,clifford_las,2019-06-26T22:09:59.000Z,False,100,177,22121,0,2567,711275,49,127,3,40,376,1,39,231,0,9,90,1,0,0,0,787,0
1145142253171728384,4pisos,2019-06-30T01:29:23.000Z,False,69,89,18,0,1,5,2,12,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0
1149878281312886784,EsterCarmonaR,2019-07-13T03:08:40.000Z,False,34,33,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
531921739,LaMachitaCR,2012-03-21T04:38:19.000Z,False,7874,4392,56881,27,955,4733,506,3300,33,98,161,125,25,59,59,80,70,72,19,27,12,807,1
55096942,ContodoRespeto,2009-07-09T01:23:56.000Z,False,308,592,25670,0,1949,362073,139,726,15,107,482,27,65,292,1,53,115,23,45,129,3,1342,1
56761093,JordanAvAr,2009-07-14T17:45:40.000Z,False,90,1151,3576,1,271,7631,98,290,4,10,54,5,1,9,1,7,36,4,2,8,0,137,1
57535811,lito2090,2009-07-17T03:14:33.000Z,False,1511,907,81693,12,48,2082,3,20,0,2,15,0,2,11,0,0,1,0,0,1,0,32,1
1267556745511141377,Higaku3,2020-06-01T20:41:11.000Z,False,60,55,858,0,113,17,33,406,1,0,24,0,0,0,0,0,20,0,0,0,0,44,1
1267696183176245248,CharlyGmusic,2020-06-02T05:55:10.000Z,False,5,28,45,0,9,710,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,1
332511612,ElTraficocr,2011-07-09T23:16:17.000Z,False,16792,1117,18721,58,35,345,27,119,6,8,11,35,2,2,15,7,7,9,2,3,0,101,1
335322450,dennisarayafoto,2011-07-14T14:16:12.000Z,False,202,354,1693,6,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,4,1
907610617934204928,YorlenyMorales3,2017-09-12T14:23:28.000Z,False,31,96,766,0,12,426,1,7,0,1,5,1,1,5,0,0,0,1,1,0,0,15,1
910249363787665416,dayannafbrenes,2017-09-19T21:08:54.000Z,False,79,79,562,0,6,149064,2,6,0,0,4,0,0,2,0,0,0,0,0,0,0,6,1
916740206149160961,ignacho562,2017-10-07T19:01:12.000Z,False,45,110,116,0,4,2326,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,5,1
918171957950107649,kdekenneth,2017-10-11T17:50:28.000Z,False,215,757,7326,0,219,43430,51,89,2,12,73,1,4,22,0,5,23,1,5,31,0,177,1
924654134342619136,MariaJo024183,2017-10-29T15:08:19.000Z,False,415,695,1791,0,8,40249,2,18,0,0,6,0,0,4,0,0,2,0,0,0,0,12,1
1317189846432124928,LuisMig08609503,2020-10-16T19:45:21.000Z,False,27,181,103,0,25,6,2,13,0,0,4,0,0,1,0,0,2,0,0,0,0,7,1
783309824637284352,SteffCruzCis,2016-10-04T14:16:30.000Z,False,1007,401,16391,2,348,213582,70,419,14,8,38,7,5,30,1,6,12,7,8,39,2,163,1
1375991569870901249,antonio_mesen,2021-03-28T02:02:20.000Z,False,4,53,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2291593250,marielagb03,2014-01-14T19:29:36.000Z,False,412,589,1657,0,46,382086,3,11,0,2,31,0,1,27,0,0,2,0,0,3,0,66,1
191156601,luispaeze,2010-09-15T18:57:22.000Z,False,9,140,1128,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
1054011252102578176,CarlosReyesPe11,2018-10-21T14:07:19.000Z,False,12,119,48,0,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
1061144620258729984,rodrigogomezgd,2018-11-10T06:32:47.000Z,False,77,388,568,0,5,1287,0,2,0,0,5,0,0,2,0,0,3,0,0,0,0,10,1
1064285838966759425,Brandon_l0,2018-11-18T22:34:52.000Z,False,2002,56,168,5,6,50,3,57,0,1,3,21,0,1,0,1,2,1,0,1,0,31,1
1316584824644263936,Jazzvalzacr,2020-10-15T03:41:13.000Z,False,610,894,666,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333756008,juanzzzz29,2011-07-12T01:22:33.000Z,False,202,2304,4458,0,116,53693,12,218,0,1,101,1,0,7,0,1,65,1,0,2,0,179,1
343153164,ofpty,2011-07-27T04:06:15.000Z,False,73,93,387,0,22,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0
68570457,Clauazul,2009-08-25T01:27:59.000Z,False,347,341,16479,4,197,86959,9,111,1,0,46,0,0,37,0,0,4,0,0,7,0,94,0
789799171,Charliesuazo26,2012-08-29T17:34:10.000Z,False,382,720,15218,2,557,138087,89,627,5,0,325,0,0,47,0,0,200,0,0,51,0,623,1
809028902,AbarcaTorres,2012-09-07T14:59:15.000Z,False,202,222,2535,6,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
814080578,murias70,2012-09-09T23:29:57.000Z,False,7,52,4702,0,25,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,6,1
918170300,BCV_JBWKZ,2012-11-01T03:35:19.000Z,False,89,246,218,1,6,0,0,3,0,2,1,2,0,0,0,2,1,0,0,0,0,8,1
919287000,ArielHEspejo,2012-11-01T15:53:27.000Z,False,284,333,1192,3,16,0,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28281993,jose_canas,2009-04-02T04:32:06.000Z,False,5770,2107,20623,27,8,52,4,4,0,2,1,1,1,0,0,1,1,1,0,0,0,8,1
309215213,AzofeifaRoger,2011-06-01T18:38:40.000Z,False,74,133,403,1,12,7,1,17,0,0,9,0,0,0,0,0,2,0,0,0,0,11,1
3431400975,nualaza,2015-08-19T12:43:43.000Z,False,600,1093,4016,41,184,136921,23,352,8,5,136,2,5,42,1,2,28,2,1,25,0,249,1
1164653722636574722,Iadyblnc,2019-08-22T21:41:28.000Z,False,1041,533,42514,69,14748,1420584,9575,16519,690,1,535,0,0,345,2,1,357,1,0,164,0,1406,0
1172177113975263232,alexisvar96,2019-09-12T15:56:27.000Z,False,180,220,2987,0,324,1134464,27,447,7,9,122,3,7,101,0,4,13,3,2,30,0,294,1
1172519070127853570,Ingry_HG,2019-09-13T14:35:20.000Z,False,28,168,106,0,11,1010,5,12,0,0,2,0,0,1,0,0,1,0,0,0,0,4,1
896960098010107904,StevenJRS16,2017-08-14T05:02:06.000Z,False,104,1572,353,0,70,1087897,15,38,0,2,35,1,1,26,0,1,15,1,0,0,0,82,1
2771899360,moonlightfumes,2014-09-16T02:46:41.000Z,False,268,265,8653,2,555,734682,157,955,24,0,85,0,0,59,0,0,21,0,0,40,0,205,0
2832069014,esca272,2014-09-25T16:53:26.000Z,False,9,125,271,0,13,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,0,11,1
